REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM ,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C42,,0,0,0,MIN,2.08,0.99,8.2,80,1.6,5.9,108,173,51,18,41,42,,125,125,48,46,,,,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C43,,0,0,0,MIN,1.94,1.12,7.4,83,1.3,6.2,165,119,56,19,40,38,,143,143,32,46,,,,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C44,,0,0,0,MIN,2.22,1.08,7.4,81,1.4,6,163,116,53,19,45,43,,107,107,35,44,,,,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C45,,0,0,0,MIN,1.8,1.21,5.8,78,1.3,6.2,141,69,53,19,30,32,,112,112,24,39,,,,0.1,"Corn, grain",0,120 - 160,0,20,0,0,2,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C46,,0,0,0,MIN,1.8,1.21,5.4,80,1.1,6.2,144,72,54,20,29,31,,101,101,23,37,,,,0.1,"Corn, grain",0,120 - 160,0,10,0,0,2,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C61,,0,0,0,ORG,5.69,0.88,7.1,52,3.4,5.2,238,175,29,11,46,49,,86,143,45,64,,,,0.1,Soybean,0,0,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C62,,0,0,0,M-O,5.23,0.86,7.5,66,2.6,5.6,181,173,40,15,51,47,,95,119,38,58,,,,0.1,Soybean,0,0,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C63,,0,0,0,M-O,5.38,0.87,8,69,2.5,5.6,147,191,41,16,48,46,,84,105,35,62,,,,0.1,Soybean,0,0,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C64,,0,0,0,MIN,3.19,1.05,7.1,69,2.2,5.7,216,131,44,15,52,41,,128,128,36,50,,,,0.1,Soybean,0.7,0,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C65,,0,0,0,MIN,2.84,1.06,7.9,80,1.6,6.1,137,93,55,19,34,29,,97,97,40,41,,,,0.1,Soybean,0,0,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C66,,0,0,0,MIN,1.31,1.24,4,59,1.6,5.8,89,67,41,10,45,37,,80,80,27,54,,,,0.1,Soybean,0.4,0,0,20,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C67,,0,0,0,MIN,1.14,1.21,4.2,65,1.4,5.8,90,72,45,11,46,38,,84,84,27,54,,,,0.1,Soybean,0.4,0,0,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C71,,0,0,0,MIN,3.1,1.09,6.2,67,2,5.8,54,85,47,13,83,60,,139,139,47,44,,,,0.1,Soybean,0.5,0,20,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C72,,0,0,0,MIN,1.14,1.25,4.1,68,1.3,6.1,83,44,48,15,70,51,,133,133,28,41,,,,0,Soybean,0,0,0,50,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C73,,0,0,0,MIN,1.37,1.24,4.7,75,1.2,6.1,85,58,52,17,76,55,,144,144,38,52,,,,0.1,Soybean,0,0,0,30,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C74,,0,0,0,MIN,0.76,1.29,3.3,66,1.1,5.8,75,53,42,16,157,104,,128,128,44,45,,,,0.1,Soybean,0.3,0,0,40,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C75,,0,0,0,MIN,2.01,1.16,5.3,72,1.5,6,54,73,47,19,116,80,,116,116,32,47,,,,0.1,Soybean,0,0,20,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C76,,0,0,0,MIN,0.81,1.33,3.1,59,1.3,5.7,90,32,37,17,73,54,,61,61,32,68,,,,0.1,Soybean,0.4,0,0,70,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C81,,0,0,0,MIN,1.25,1.12,5,78,1.1,6.1,101,98,54,15,84,59,,94,94,40,39,,,,0.1,Soybean,0,0,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C82,,0,0,0,MIN,1.87,1.07,5,62,1.9,5.5,97,121,38,12,96,68,,62,62,35,49,,,,0.1,Soybean,0.9,0,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C83,,0,0,0,MIN,2.29,1.13,5.3,60,2.1,5.4,137,96,39,11,79,57,,83,83,43,50,,,,0.1,Soybean,1.1,0,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C84,,0,0,0,MIN,0.66,1.25,4.6,81,0.9,6.2,190,54,50,25,125,82,,86,86,38,40,,,,0.1,Soybean,0,0,0,40,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
SL022828,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C85,,0,0,0,MIN,0.66,1.3,4.7,79,1,6.2,185,47,50,24,113,74,,76,76,35,35,,,,0.1,Soybean,0,0,0,50,0,0,0,0,0,0,,3,,,,,,,,,,,,,,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",,,,,2/10/2017
