REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM ,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K21,,0,0,0,MIN,0.32,1.31,3.3,75,0.8,5.6,114,93,41,19,75,55,55,60,60,81,37,,,,0.1,"Vegetables, other",0.3, 80-100,10,30,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K22,,0,0,0,MIN,0.6,1.39,3.4,75,0.8,5.7,231,68,48,17,115,79,79,92,92,82,28,,,,0.1,"Vegetables, other",0.3, 80-100,0,80,0,0,0,0,0,0,,6,Soybean,0,0,0,20,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K23,,0,0,0,MIN,0.46,1.35,3.3,78,0.7,5.9,247,89,48,16,111,77,77,105,105,113,29,,,,0.1,"Vegetables, other",0, 80-100,0,40,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K24,,0,0,0,MIN,0.27,1.35,2.7,77,0.6,5.9,187,87,44,17,75,55,55,73,73,91,28,,,,0.1,"Vegetables, other",0, 80-100,0,40,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K25,,0,0,0,MIN,0.18,1.29,3.4,79,0.7,5.8,55,96,41,24,44,36,36,38,38,63,27,,,,0.1,"Vegetables, other",0, 80-100,100,30,0,0,0,0,0,0,,6,Soybean,0,0,20,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K26,,0,0,0,MIN,0.71,1.29,5.3,80,1,5.9,146,108,50,21,89,63,63,94,94,96,34,,,,0.1,"Vegetables, other",0, 80-100,0,20,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,K27,,0,0,0,MIN,0.86,1.27,5.5,78,1.2,5.8,180,92,51,19,78,57,57,69,69,81,35,,,,0.1,"Vegetables, other",0.3, 80-100,0,40,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,L1,,0,0,0,MIN,0.36,1.48,2.3,60,0.9,5.3,256,38,38,14,72,53,53,65,65,49,26,,,,0.1,"Vegetables, other",0.5, 80-100,0,140,0,0,0,0,0,0,,6,Soybean,0,0,0,60,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,L2,,0,0,0,MIN,0.36,1.5,2.1,60,0.8,5.4,275,30,38,14,67,50,50,50,50,46,4,,,,0.1,"Vegetables, other",0.4, 80-100,0,160,0,25,0,0,0,0,,6,Soybean,0,0,0,80,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,L4A,,0,0,0,MIN,0.18,1.33,4.9,80,1,5.5,61,70,45,27,48,39,39,53,53,45,31,,,,0.1,"Vegetables, other",0.5, 80-100,90,70,0,0,0,0,0,0,,6,Soybean,0,0,10,10,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,L4B,,0,0,0,MIN,0.22,1.44,4.5,91,0.4,6.6,271,26,73,15,91,56,56,185,185,67,30,,,,0.1,"Vegetables, other",0, 80-100,0,170,0,0,0,0,0,pH$,,6,Soybean,0,0,0,90,0,0,0,0,pH$,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,M1,,0,0,0,MIN,0.36,1.49,2.2,67,0.7,5.8,210,29,43,17,75,55,55,91,91,60,25,,,,0.1,"Vegetables, other",0, 80-100,0,160,0,25,0,0,0,0,,6,Soybean,0,0,0,80,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,M2,,2,2017,0.4,MIN,0.51,1.43,2.7,61,1,5.5,240,52,39,12,97,68,68,129,129,92,30,,,,0.1,"Vegetables, other",0.4, 80-100,0,110,0,0,0,0,0,0,,6,Soybean,0,0,0,40,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,M3,,2,2017,0.3,MIN,0.32,1.38,2.3,61,0.9,5.4,207,61,34,14,79,57,57,137,137,66,7,,,,0.1,"Vegetables, other",0.4, 80-100,0,90,0,25,0,0,0,0,,6,Soybean,0,0,0,30,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,M5,,0,0,0,MIN,0.56,1.42,3.3,69,1,5.7,224,77,45,13,102,71,71,144,144,95,45,,,,0.1,"Vegetables, other",0.3, 80-100,0,60,0,0,0,0,0,0,,6,Soybean,0,0,0,10,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,M6,,0,0,0,MIN,0.36,1.45,2.6,70,0.8,5.8,141,62,43,15,73,54,54,106,106,67,32,,,,0.1,"Vegetables, other",0, 80-100,0,90,0,0,0,0,0,0,,6,Soybean,0,0,0,20,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,M7,,0,0,0,MIN,0.51,1.46,2.5,56,1.1,5.3,253,29,39,12,74,54,54,106,106,70,7,,,,0.1,"Vegetables, other",0.6, 80-100,0,160,0,25,0,0,0,0,,6,Soybean,0,0,0,80,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,M8,,0,0,0,MIN,0.27,1.42,2.5,74,0.6,6,167,72,43,17,85,60,60,114,114,90,27,,,,0.1,"Vegetables, other",0, 80-100,0,70,0,0,0,0,0,0,,6,Soybean,0,0,0,10,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,M9,,0,0,0,MIN,0.22,1.44,2.5,72,0.7,6,149,67,42,16,72,53,53,85,85,56,28,,,,0.1,"Vegetables, other",0, 80-100,0,80,0,0,0,0,0,0,,6,Soybean,0,0,0,20,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,M11,,0,0,0,MIN,0.27,1.39,3.4,79,0.7,6.1,162,109,45,17,70,50,50,71,71,84,36,,,,0.1,"Vegetables, other",0, 80-100,0,10,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,M12,,0,0,0,MIN,0.22,1.39,3.1,77,0.7,6.1,149,109,43,17,70,51,51,88,88,69,43,,,,0.1,"Vegetables, other",0, 80-100,0,10,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,M14,,0,0,0,MIN,1.19,1.32,6.2,83,1.1,6.1,277,209,49,17,104,71,71,98,98,99,106,,,,0.1,"Vegetables, other",0, 80-100,0,0,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,M15,,0,0,0,MIN,0.27,1.36,3.5,78,0.8,6,135,104,45,18,74,54,54,78,78,71,39,,,,0.1,"Vegetables, other",0, 80-100,0,20,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,N02,,0,0,0,MIN,0.09,1.3,2.8,73,0.8,5.7,75,86,37,20,57,44,44,37,37,60,27,,,,0.1,"Vegetables, other",0.3, 80-100,60,40,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,N03,,0,0,0,MIN,0.22,1.39,2.9,80,0.6,6.2,178,79,46,20,76,52,52,141,141,102,28,,,,0.1,"Vegetables, other",0, 80-100,0,60,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,N04,,0,0,0,MIN,0.18,1.37,2.8,76,0.7,6.1,179,59,47,19,73,53,53,71,71,103,27,,,,0.1,"Vegetables, other",0, 80-100,0,90,0,0,0,0,0,0,,6,Soybean,0,0,0,30,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,N05,,0,0,0,MIN,0.13,1.37,2.8,78,0.6,6.2,142,65,47,20,49,37,37,66,66,69,26,,,,0.1,"Vegetables, other",0, 80-100,0,80,0,0,0,0,0,0,,6,Soybean,0,0,0,20,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,N06,,2,2017,0.3,MIN,0.32,1.33,3.4,79,0.7,6.1,158,96,45,20,76,54,54,79,79,107,33,,,,0.1,"Vegetables, other",0, 80-100,0,30,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,N07,,0,0,0,MIN,0.41,1.3,4,72,1.1,5.7,148,113,40,19,67,50,50,90,90,113,26,,,,0.1,"Vegetables, other",0.4, 80-100,0,10,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,N10,,2,2017,0.4,MIN,0.22,1.38,2.4,75,0.6,6,158,55,42,21,63,48,48,71,71,116,6,,,,0.1,"Vegetables, other",0, 80-100,0,100,0,25,0,0,0,0,,6,Soybean,0,0,0,30,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,N11,,0,0,0,MIN,0.27,1.4,3.1,80,0.6,6.2,211,62,50,19,89,60,60,97,97,173,6,,,,0.1,"Vegetables, other",0, 80-100,0,90,0,25,0,0,0,0,,6,Soybean,0,0,0,20,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,N12,,0,0,0,MIN,0.27,1.35,3,68,1,5.6,153,80,37,17,54,42,42,50,50,84,47,,,,0.1,"Vegetables, other",0.4, 80-100,0,50,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,N13,,2,2017,0.4,MIN,0.18,1.26,4.7,74,1.2,5.7,64,170,35,21,50,40,40,27,27,93,85,,,,0.1,"Vegetables, other",0.4, 80-100,80,0,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,N14,,0,0,0,MIN,0.27,1.29,4.2,80,0.8,6.1,99,111,44,23,52,39,39,43,43,95,31,,,,0.1,"Vegetables, other",0, 80-100,30,10,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,N15,,0,0,0,MIN,0.36,1.33,3.8,81,0.7,6,176,108,46,21,56,43,43,64,64,84,29,,,,0.1,"Vegetables, other",0, 80-100,0,20,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
SL021327,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,,,Sampson,N17,,2,2017,0.3,MIN,0.18,1.36,2.8,77,0.6,5.9,133,70,42,23,58,45,45,46,46,60,25,,,,0.1,"Vegetables, other",0, 80-100,0,70,0,25,0,0,0,0,,6,Soybean,0,0,0,10,0,0,0,0,0,,3,,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",,,,,1/25/2018
